account,xmtBalance,xprBalance,refundingXpr,shortStake,xmtLpBalance,xmtLp,xprLpBalance,xprLp,farmerLpBalance,farmerLp,longStake90Days,longStake365Days,xmtLoan,xprLoan,refundingXprLoan,shortStakeLoan,xmtLpLoan,xprLpLoan,farmerLpLoan,longStake90DaysLoan,longStake365DaysLoan,totalLoan,loanDistributed
bennya1,2.15844275,0,0,0,7.88899005,5.407598626234319,0,0,0,0,0,0,718.7614357499999,0,0,0,3601.460685072056,0,0,0,0,4320.2221,0
benoit,372123.71148727,0.6799,0,380865.0277,0,0,0,0,0,0,0,0,123917195.92526092,0.6799,0,761730.0554,0,0,0,0,0,124678926.6606,0
bgoldman,15.01899844,4900,0,0,0,0,0,0,0,0,0,0,5001.326480520001,4900,0,0,0,0,0,0,0,9901.3265,0
bharatbeans,4521.2617838,944447.2768,0,0,0,0,0,0,0,0,1313023.9524,250000,1505580.1740054,944447.2768,0,0,0,0,0,13130239.524,7500000,23080266.9748,0
bieve,0,0,0,0,0,0,0,0,0,0,19240.057899999996,19240.057899999996,0,0,0,0,0,0,0,192400.57899999997,577201.7369999998,769602.316,0
bigassmofo,2441.471,0,0,0,0,0,0,0,0,0,0,0,813009.843,0,0,0,0,0,0,0,0,813009.843,0
bigcatrescue,2,7025.73,0,0,0,0,0,0,0,0,0,0,666,7025.73,0,0,0,0,0,0,0,7691.73,0
biggyw,0,218.8875,0,0,0,0,0,0,5130.1462825,67642.36410144581,426559.83770000003,247143.10170000003,0,218.8875,0,0,0,0,135284.72820289162,4265598.377,7414293.051000001,11815395.0437,0
bigmausen,1810.4257136,0,0,1810.4258,0,0,0,0,0,0,0,0,602871.7626288,0,0,3620.8516,0,0,0,0,0,606492.6142,0
bigmoe3,51,18940.1526,0,0,0,0,0,0,0,0,8564,3000,16983,18940.1526,0,0,0,0,0,85640,90000,211563.1526,0
bishop,1575.59024479,0.8204,268344.795,750000,0,0,0,0,0,0,147496,0,524671.55151507,0.8204,268344.795,1500000,0,0,0,1474960,0,3767977.1669,0
bitcoinpower,1,89722.6843,0,0,0,0,0,0,0,0,0,0,333,89722.6843,0,0,0,0,0,0,0,90055.6843,0
blackpizza,28.78242224,277.7091,0,59265.386,0,0,0,0,0,0,125944.1603,0,9584.546605919999,277.7091,0,118530.772,0,0,0,1259441.6030000001,0,1387834.6307,0
blade,12706.99544146,0,0,0,0,0,0,0,0,0,1396294.5198,1010116.8872,4231429.48200618,0,0,0,0,0,0,13962945.197999999,30303506.616,48497881.296,0
blake,16000,0,0,0,0,0,0,0,0,0,720866.3795,720866.3795,5328000,0,0,0,0,0,0,7208663.795,21625991.385,34162655.18,0
blakewrobbel,0,17451.7912,0,0,0,0,0,0,27204.40247951,358697.39308574784,360000.0047,360000.0047,0,17451.7912,0,0,0,0,717394.7861714957,3600000.047,10800000.140999999,15134846.7654,0
bluecity,90.08120732,0,0,0,0,0,0,0,0,0,12153.176,4214.1759999999995,29997.04203756,0,0,0,0,0,0,121531.76,126425.27999999998,277954.082,0
bluelain,63.84841434,0,0,0,0,0,0,0,0,0,0,0,21261.52197522,0,0,0,0,0,0,0,0,21261.522,0
bminman,1.23340445,1.7914,0,26651.1662,0,0,0,0,1101.3344668,14521.392353836312,82994.4547,66446.9614,410.72368185000005,1.7914,0,53302.3324,0,0,29042.784707672625,829944.547,1993408.842,2906111.0212,0
borgata,31.11343532,359.5628,0,0,0,0,0,0,1529.37060709,20165.164452273297,203794.1912,203794.1912,10360.77396156,359.5628,0,0,0,0,40330.32890454659,2037941.912,6113825.736,8202818.3137,0
borisbaard,311.02669642,0.4582,0,78758.9496,0,0,0,0,0,0,837768,181395,103571.88990786001,0.4582,0,157517.8992,0,0,0,8377680,5441850,14080620.2473,0
boro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossmiffy,4761.461,0,0,0,0,0,0,0,0,0,0,0,1585566.513,0,0,0,0,0,0,0,0,1585566.513,0
bperkins54,0.11379586,0,0,0,0,0,0,0,0,0,0,0,37.89402138,0,0,0,0,0,0,0,0,37.894,0
bram,0,50164.8162,0,0,0,0,0,0,0,0,900770.2903,100770.2903,0,50164.8162,0,0,0,0,0,9007702.903,3023108.709,12080976.4282,0
brancaccio,853.67506765,0.9817,0,587701.1689,0,0,0,0,0,0,311043.9893,311043.9893,284273.79752744996,0.9817,0,1175402.3378,0,0,0,3110439.893,9331319.679000001,13901436.689,0
brentk,0,1483.6032,1000768.8448,0,0,0,0,0,0,0,4449010.9013,1365373.5918999999,0,1483.6032,1000768.8448,0,0,0,0,44490109.013,40961207.757,86453569.218,0
brobandy,1.00126653,900,0,0,0,0,0,0,0,0,0,0,333.42175449,900,0,0,0,0,0,0,0,1233.4218,0
bryanb,0,0,0,0,0,0,0,0,0,0,334963.7983,327813.683,0,0,0,0,0,0,0,3349637.983,9834410.49,13184048.473,0
btcag,2998.00507301,2998.0051,0,0,0,0,0,0,0,0,0,0,998335.6893123301,2998.0051,0,0,0,0,0,0,0,1001333.6944,0
bubbub,2.06712368,0.9904,0,68510,0,0,0,0,0,0,1040,0,688.35218544,0.9904,0,137020,0,0,0,10400,0,148109.3426,0
buffy1,0,0,0,0,0,0,0,0,0,0,318818.8826,42924.645,0,0,0,0,0,0,0,3188188.8260000004,1287739.3499999999,4475928.176,0
bun13,99.56935283,0,0,0,0,0,221.12448349,2915.5860282186254,548.70432507,7234.814700514929,36099.5368,7879.2768,33156.59449239,0,0,0,0,5831.172056437251,14469.629401029859,360995.368,236378.304,650831.0679,0
burak,2318.31337,0,0,0,0,0,0,0,0,0,0,0,771998.3522099999,0,0,0,0,0,0,0,0,771998.3522,0
bwe55,8400.13068012,0,0,0,0,0,0,0,0,0,380200.55799999996,0,2797243.51647996,0,0,0,0,0,0,3802005.5799999996,0,6599249.0965,0
byoungblood,350.56766245,0,0,318406.0075,0,0,0,0,0,0,202276.9969,202276.9969,116739.03159585,0,0,636812.015,0,0,0,2022769.969,6068309.907,8844630.9226,0
calexn,0.01,100,0,0,0,0,0,0,0,0,0,0,3.33,100,0,0,0,0,0,0,0,103.33,0
calvin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameronnq,0,0,0,283.5957,0,0,0,0,0,0,3495.8123000000005,1189.6755,0,0,0,567.1914,0,0,0,34958.12300000001,35690.265,71215.5794,0
canflix,0,12592.5476,0,17272.6631,0,0,0,0,0,0,0,0,0,12592.5476,0,34545.3262,0,0,0,0,0,47137.8738,0
canteboi,0,0,0,0,0,0,0,0,0,0,9093.4538,0,0,0,0,0,0,0,0,90934.538,0,90934.538,0
carlosdanger,98,16500,0,0,0,0,0,0,0,0,0,0,32634,16500,0,0,0,0,0,0,0,49134,0
carlw,1155.06562,0,0,0,0,0,0,0,0,0,499226.5815,499226.5815,384636.85146000003,0,0,0,0,0,0,4992265.8149999995,14976797.444999998,20353700.1115,0
carson,0.02836981,4466.5754,0,178906.0541,0,0,0,0,1714.12798935,22601.24043004653,0,0,9.44714673,4466.5754,0,357812.1082,0,0,45202.48086009306,0,0,407490.6116,0
carter1,0,0.8414,0,0,0,0,0,0,0,0,3363268.407700001,1512572.9783,0,0.8414,0,0,0,0,0,33632684.07700001,45377189.349,79009874.2674,0
catchu,0,1417.6416,0,0,0,0,0,0,0,0,0,0,0,1417.6416,0,0,0,0,0,0,0,1417.6416,0
cecilia,0,0,0,0,0,0,0,0,0,0,99008.6282,99008.6282,0,0,0,0,0,0,0,990086.2820000001,2970258.8460000004,3960345.128,0
ceoroy,0,0.2936,0,0,0.58411196,0.4003862360636436,0,0,0,0,31152.8043,6921.1097,0,0.2936,0,0,266.65723321838664,0,0,311528.043,207633.291,519428.2848,0
cerran,302.06545783,2074.0228,0,0,0,0,0,0,2483.37568969,32743.979089974433,94216.0521,37784.2796,100587.79745739,2074.0228,0,0,0,0,65487.958179948866,942160.521,1133528.388,2243838.6874,0
cgsinvest,0,0,0,0,0,0,0,0,0,0,16768.7894,8225.9001,0,0,0,0,0,0,0,167687.89400000003,246777.00300000003,414464.897,0
champ,33303.9,0,0,0,0,0,0,0,0,0,0,0,11090198.700000001,0,0,0,0,0,0,0,0,11090198.7,0
charlestrees,0,0.1859,0,0,0,0,0,0,0,0,2830,1000,0,0.1859,0,0,0,0,0,28300,30000,58300.1859,0
che41,238,0,0,501.8019,0,0,0,0,0,0,341009.0174,341009.0174,79254,0,0,1003.6038,0,0,0,3410090.174,10230270.522,13720618.2998,0
cheddad,0,0.6049,0,0,0,0,0,0,0,0,0,0,0,0.6049,0,0,0,0,0,0,0,0.6049,0
chefyo,1429.12555429,0,0,0,0,0,0,0,0,0,48929.1256,0,475898.80957857,0,0,0,0,0,0,489291.256,0,965190.0656,0
chernandez23,34.6857,0.2937,0,7141.7916,0,0,0,0,0,0,28100.1939,0,11550.338099999999,0.2937,0,14283.5832,0,0,0,281001.939,0,306836.154,0
chowchow,0,4088.6287,0,0,0,0,0,0,0,0,0,0,0,4088.6287,0,0,0,0,0,0,0,4088.6287,0
christoph,0,17435.5856,0,0,0,0,0,0,0,0,0,0,0,17435.5856,0,0,0,0,0,0,0,17435.5856,0
chunk,0,0,0,0,0,0,0,0,0,0,1712.166,0,0,0,0,0,0,0,0,17121.66,0,17121.66,0
chvrch,1.05294287,11.2138,0,345.8682,0,0,0,0,0,0,200,100,350.62997571000005,11.2138,0,691.7364,0,0,0,2000,3000,6053.5802,0
cicek,1e-8,0,0,0,0,0,0,0,0,0,0,0,0.00000333,0,0,0,0,0,0,0,0,0,0
cigars,3457.647492,0,0,0,0,0,0,0,0,0,0,0,1151396.614836,0,0,0,0,0,0,0,0,1151396.6148,0
civiltiger,1.08303984,0,0,0,0,0,0,0,0,0,0,0,360.65226672000006,0,0,0,0,0,0,0,0,360.6523,0
cjfieldsy,1,0.8171,0,887.1496,0,0,0,0,0,0,0,0,333,0.8171,0,1774.2992,0,0,0,0,0,2108.1163,0
clayalbright,0,0,0,0,0,0,0,0,93629.4742064,1234529.9015157737,1000259.6671,1000259.6671,0,0,0,0,0,0,2469059.8030315475,10002596.671,30007790.013,42479446.487,0
clean,0,114546.5098,0,0,0,0,0,0,0,0,0,0,0,114546.5098,0,0,0,0,0,0,0,114546.5098,0
cleaver,0,1272.029,0,1128474.1073,0,0,0,0,0,0,1000000,0,0,1272.029,0,2256948.2146,0,0,0,10000000,0,12258220.2436,0
clenda,5,0.2491,1394.0515,0,0,0,0,0,0,0,23499.7504,0,1665,0.2491,1394.0515,0,0,0,0,234997.50400000002,0,238056.8046,0
cmay,176.84742939,50.483,0,45675.703,0,0,0,0,0,0,37922.754700000005,0,58890.19398687,50.483,0,91351.406,0,0,0,379227.547,0,529519.63,0
cmoberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coburn,25066.67010826,0.8066,0,15434973,0,0,0,0,0,0,4913.007,4913.007,8347201.146050581,0.8066,0,30869946,0,0,0,49130.06999999999,147390.21,39413668.2327,0
coconuttree,5.00633279,0,0,0,0,0,0,0,0,0,0,0,1667.10881907,0,0,0,0,0,0,0,0,1667.1088,0
codyd,0.01361821,772.6419,0,56063.2816,0,0,0,0,0,0,115652,115652,4.53486393,772.6419,0,112126.5632,0,0,0,1156520,3469560,4738983.74,0
coffeewaves,43.17886854,0,0,0,0,0,1.41005193,18.591915473514838,438.52615048,5782.085715559432,0,0,14378.563223820001,0,0,0,0,37.183830947029676,11564.171431118864,0,0,25979.9185,0
coins4me,481.91370632,21.9362,0,18753.0835,0,0,0,0,0,0,0,0,160477.26420456,21.9362,0,37506.167,0,0,0,0,0,198005.3674,0
colocho,127.955205,0.0001,0,148732.2329,0,0,0,0,0,0,0,0,42609.083265,0.0001,0,297464.4658,0,0,0,0,0,340073.5492,0
coolio,2000,2457.0584,0,0,0,0,0,0,0,0,0,0,666000,2457.0584,0,0,0,0,0,0,0,668457.0584,0
coreybee,1,1000,0,0,0,0,0,0,0,0,0,0,333,1000,0,0,0,0,0,0,0,1333,0
cpix,0,50000,0,500000,0,0,0,0,0,0,500000,429899.3687,0,50000,0,1000000,0,0,0,5000000,12896981.061,18946981.061,0
creamcheeze,0,153.4588,119758,0,0,0,0,0,0,0,684263.7275999999,354293.91709999996,0,153.4588,119758,0,0,0,0,6842637.275999999,10628817.512999998,17591366.2478,0
cristopher,0,17010.965,0,0,0,0,0,0,0,0,58635.5408,56419.462,0,17010.965,0,0,0,0,0,586355.408,1692583.8599999999,2295950.233,0
crowduck324,2919.786171,0,0,0,0,0,0,0,0,0,101564.3467,101564.3467,972288.7949430001,0,0,0,0,0,0,1015643.467,3046930.4009999996,5034862.6629,0
crushed,264.52223203,0,0,0,0,0,0,0,0,0,1334004.3418999999,1043694.2784000001,88085.90326599,0,0,0,0,0,0,13340043.419,31310828.352,44738957.6743,0
crymaverick,2,0,0,148102143.123,0,0,0,0,0,0,65367381.041,0,666,0,0,296204286.246,0,0,0,653673810.41,0,949878762.656,0
cryproraf,0.4862071,0,0,0,0,0,0,0,0,0,0,0,161.9069643,0,0,0,0,0,0,0,0,161.907,0
cryptkeepers,1805,0,0,0,0,0,0,0,0,0,847000,847000,601065,0,0,0,0,0,0,8470000,25410000,34481065,0
cryptochidi,1.00126653,0,0,0,0,0,0,0,0,0,0,0,333.42175449,0,0,0,0,0,0,0,0,333.4218,0
cryptohobo,3.54581543,4303.455,0,0,0,0,0,0,0,0,0,0,1180.7565381900001,4303.455,0,0,0,0,0,0,0,5484.2115,0
cryptoinform,1.26835105,0,0,0,0,0,0,0,0,0,0,0,422.36089964999996,0,0,0,0,0,0,0,0,422.3609,0
cryptomast,9.89,9.9133,0,0,0,0,0,0,0,0,16134.7945,13024,3293.3700000000003,9.9133,0,0,0,0,0,161347.945,390720,555371.2283,0
cryptonicflx,0.7674445,1103.1281,0,0,0,0,0,0,0,0,0,0,255.55901849999998,1103.1281,0,0,0,0,0,0,0,1358.6871,0
cryptoo,8126.29747361,1743822.893,0,100808.5412,0,0,0,0,0,0,4049738.2667,214122,2706057.05871213,1743822.893,0,201617.0824,0,0,0,40497382.667,6423660,51572539.7011,0
cubbycuddles,1,4,0,0,0,0,0,0,0,0,0,0,333,4,0,0,0,0,0,0,0,337,0
cwinfield,767.64287471,3484.3169,0,254808.5543,0,0,0,0,0,0,0,0,255625.07727843,3484.3169,0,509617.1086,0,0,0,0,0,768726.5028,0
daaniel3,54.93761,105361.149,0,227474.0234,0,0,0,0,3794.54748806,50032.133325933304,110817.9031,60817.9031,18294.22413,105361.149,0,454948.0468,0,0,100064.26665186661,1108179.031,1824537.093,3611383.8106,0
dabek1344,0,37.9546,0,0,0,0,0,0,0,0,0,0,0,37.9546,0,0,0,0,0,0,0,37.9546,0
dacotua,5.41436912,0,0,0,0,0,0,0,0,0,0,0,1802.98491696,0,0,0,0,0,0,0,0,1802.9849,0
daddydevito,384.59288231,674.9213,124389.1194,124389.1195,0,0,0,0,0,0,64916.6186,0,128069.42980923,674.9213,124389.1194,248778.239,0,0,0,649166.186,0,1151077.8955,0
daemyeong,1.42671429,0,0,0,0,0,0,0,0,0,0,0,475.09585857,0,0,0,0,0,0,0,0,475.0959,0
damianhorner,0.10012663,0,0,0,0,0,0,0,0,0,0,0,33.34216779,0,0,0,0,0,0,0,0,33.3422,0
danielhohe,1300,0.8378,0,0,0,0,0,0,0,0,7844.2266,7844.2266,432900,0.8378,0,0,0,0,0,78442.266,235326.798,746669.9018,0
dannylee,10.01266562,0,0,0,0,0,0,0,0,0,0,0,3334.21765146,0,0,0,0,0,0,0,0,3334.2177,0
danton,135091,0,0,0,0,0,0,0,0,0,623542.2493,623542.2493,44985303,0,0,0,0,0,0,6235422.493000001,18706267.479000002,69926992.972,0
dappfi,217,1440,0,522011.4461,0,0,0,0,0,0,382601.1784,411.0644,72261,1440,0,1044022.8922,0,0,0,3826011.784,12331.931999999999,4956067.6082,0
daren,4245.03619494,0,0,0,0,0,0,0,0,0,2010807.8705,1000000,1413597.0529150201,0,0,0,0,0,0,20108078.705,30000000,51521675.7579,0
darenm,62911.05045196,0,0,0,0,0,0,0,42952.88677379,566345.4112940062,35907783.3962,35907783.3962,20949379.80050268,0,0,0,0,0,1132690.8225880123,359077833.962,1077233501.8860002,1458393406.4711,0
darineide,1116,0,0,500000,0,0,0,0,0,0,1010000.2844,1010000.2844,371628,0,0,1000000,0,0,0,10100002.844,30300008.532,41771639.376,0
darkotx,0,0,0,28923.2263,0,0,0,0,0,0,0,0,0,0,0,57846.4526,0,0,0,0,0,57846.4526,0
darthmagnet,21500,0,0,0,0,0,0,0,0,0,736000,136000,7159500,0,0,0,0,0,0,7360000,4080000,18599500,0
dast,894.09,0,0,0,0,0,0,0,0,0,894.09,894.09,297731.97000000003,0,0,0,0,0,0,8940.9,26822.7,333495.57,0
dave13,947.36718356,0.0001,21000,16622.3158,0,0,0,0,0,0,250001.1511,250001.1511,315473.27212548,0.0001,21000,33244.6316,0,0,0,2500011.511,7500034.533,10369763.9478,0
davefunk,6350,0,0,0,0,0,0,0,0,0,0,0,2114550,0,0,0,0,0,0,0,0,2114550,0
davidahn,818.46388663,0,0,0,0,0,0,0,0,0,0,0,272548.47424779,0,0,0,0,0,0,0,0,272548.4742,0
daytrader,5363.72104044,2570443.2404,0,0,0,0,0,0,0,0,6800000,0,1786119.10646652,2570443.2404,0,0,0,0,0,68000000,0,72356562.3469,0
ddoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deafshepherd,8.3948843,9192.7602,0,0,0,0,0,0,0,0,9192.7602,0,2795.4964719,9192.7602,0,0,0,0,0,91927.60200000001,0,103915.8587,0
deerosenlund,850,231500,0,0,0,0,0,0,0,0,0,0,283050,231500,0,0,0,0,0,0,0,514550,0
defi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
degrees,0,0,0,78843.1188,0,0,0,0,0,0,162480.50160000002,0,0,0,0,157686.2376,0,0,0,1624805.0160000003,0,1782491.2536,0
deirmoc,71,0.7283,0,0,0,0,0,0,0,0,29179,0,23643,0.7283,0,0,0,0,0,291790,0,315433.7283,0
demuan,0,64.5018,0,118591.0326,0,0,0,0,9590.37617688,126451.69971843757,60001.1753,58662.0452,0,64.5018,0,237182.0652,0,0,252903.39943687513,600011.753,1759861.356,2850023.0754,0
den311,117.08309341,0,0,2826169.3806,0,0,0,0,0,0,520119.4018,480386.2782,38988.67010553,0,0,5652338.7612,0,0,0,5201194.018,14411588.346,25304109.7953,0
deryl,0,0.5159,0,0,0,0,0,0,0,0,0,0,0,0.5159,0,0,0,0,0,0,0,0.5159,0
derylc,21136.15734759,0,0,3634484.5445,0,0,0,0,737.43522011,9723.282517316884,0,0,7038340.39674747,0,0,7268969.089,0,0,19446.565034633768,0,0,14326756.0508,0
destin,267,0.6034,0,0,0,0,0,0,0,0,97612,0,88911,0.6034,0,0,0,0,0,976120,0,1065031.6034,0
devbear,0.00051172,0.2976,0,0,0.04738,0.03247716390654872,64.76924607,853.9999999976761,5467.31734832,72088.05565540181,229663.54,80746.1371,0.17040276000000001,0.2976,0,0,21.62979116176145,1707.9999999953523,144176.11131080362,2296635.4,2422384.1130000004,4864925.7221,0
devilmaker2,0,1133.2474,0,0,0,0,0,0,0,0,1133.2475,0,0,1133.2474,0,0,0,0,0,11332.474999999999,0,12465.7224,0
dgryffud,0,0,0,78924.3552,0,0,0,0,16176.56821876,213292.42035414427,4272937.4612,4272937.4612,0,0,0,157848.7104,0,0,426584.84070828854,42729374.611999996,128188123.836,171501931.9991,0
dhayse,2118.10103498,1000,0,1017500.4055,0,0,0,0,0,0,970475.9804,374318.9489,705327.64464834,1000,0,2035000.811,0,0,0,9704759.804,11229568.467,23675656.7266,0
dhkim,0,0.5345,0,0,0,0,0,0,0,0,246667,246667,0,0.5345,0,0,0,0,0,2466670,7400010,9866680.5345,0
diamondhands,0,28923.0241,0,9830.1768,0,0,0,0,0,0,0,0,0,28923.0241,0,19660.3536,0,0,0,0,0,48583.3777,0
dibydrams,5.09859332,0,0,0,0,0,0,0,0,0,6754.0828,6754.0828,1697.83157556,0,0,0,0,0,0,67540.82800000001,202622.484,271861.1436,0
diezpga,10,0,0,0,0,0,0,0,0,0,0,0,3330,0,0,0,0,0,0,0,0,3330,0
dima,0,0.0077,0,7.5207,0,0,0,0,0,0,126933.4051,0,0,0.0077,0,15.0414,0,0,0,1269334.051,0,1269349.1001,0
dimitri,1.69794034,0.6747,0,100001,117.19486616,80.33256389371805,1.25886687,16.598499630753455,2897.8466266,38208.89031864047,7430.6285,7330.6285,565.4141332199999,0.6747,0,200002,53501.48755321622,33.19699926150691,76417.78063728094,74306.285,219918.85499999998,624745.694,0
dimon,0,0,0,0,0,0,0,0,0,0,12128.2252,12128.2252,0,0,0,0,0,0,0,121282.25200000001,363846.75600000005,485129.008,0
dingduno,790.75246812,0,0,0,0,0,0,0,0,0,185276.3683,0,263320.57188396,0,0,0,0,0,0,1852763.683,0,2116084.2549,0
dioscorides,1100.06215781,0.0001,331469.0266,0,0,0,0,0,11.28057565,148.7374362002325,0,0,366320.69855072995,0.0001,331469.0266,0,0,0,297.474872400465,0,0,698087.2001,0
discountdave,0.20009222,235.0389,0,5912.2878,0,0,0,0,0,0,10000,10000,66.63070925999999,235.0389,0,11824.5756,0,0,0,100000,300000,412126.2452,0
djmooneyuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
djobs,69.54452521,3608.0356,0,0,0,0,0,0,0,0,0,0,23158.32689493,3608.0356,0,0,0,0,0,0,0,26766.3625,0
dluthra,32.98092992,0,0,0,0,0,0,0,0,0,0,0,10982.64966336,0,0,0,0,0,0,0,0,10982.6497,0
dmcevoy,24.927069,2550.836,0,38542.164,0,0,0,0,0,0,1000,0,8300.713977,2550.836,0,77084.328,0,0,0,10000,0,97935.878,0
dmnyc,6347.56212724,0.0001,0,91691.499,0,0,0,0,0,0,687757.9494,687757.9494,2113738.1883709203,0.0001,0,183382.998,0,0,0,6877579.494000001,20632738.482,29807439.1625,0
dondada,359.86682418,0,0,0,0,0,0,0,0,0,359.8669,359.8669,119835.65245194,0,0,0,0,0,0,3598.669,10796.007,134230.3285,0
donghyun,2,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,666,0
dopefish,137.05484121,0,0,66312.144,0,0,0,0,0,0,100000,100000,45639.262122930006,0,0,132624.288,0,0,0,1000000,3000000,4178263.5501,0
doris,2249.856,78228.7263,0,169121.3007,0,0,0,0,0,0,0,0,749202.0480000001,78228.7263,0,338242.6014,0,0,0,0,0,1165673.3757,0
doublebass,56.2502952,0.21,0,36700,0,0,0,0,0,0,0,0,18731.3483016,0.21,0,73400,0,0,0,0,0,92131.5583,0
dovaz,0,0,0,0,0,0,0,0,0,0,12037085.917,0,0,0,0,0,0,0,0,120370859.16999999,0,120370859.17,0
doydyl,0.09552633,0.415,0,0,0,0,0,0,0,0,573050.7415,573050.7415,31.810267890000002,0.415,0,0,0,0,0,5730507.415,17191522.245,22922061.8853,0
drduncanius,154.05918587,0,0,35.6911,0,0,0,0,0,0,342719.36950000003,342719.36950000003,51301.70889471,0,0,71.3822,0,0,0,3427193.6950000003,10281581.085,13760147.8711,0
drgesq,288.70886259,5.1167,7330.3317,0,0,0,0,0,0,0,999118.9684,849118.9684,96140.05124247001,5.1167,7330.3317,0,0,0,0,9991189.684,25473569.052,35568234.2356,0
droobybooby,497,0,0,56335.6535,0,0,0,0,0,0,0,0,165501,0,0,112671.307,0,0,0,0,0,278172.307,0
drrock,0.00097684,17.1753,0,0,0,0,0,0,0,0,0,0,0.32528772,17.1753,0,0,0,0,0,0,0,17.5006,0
dstockdale,1000,14632.3498,0,6885,0,0,0,0,0,0,7400,7400,333000,14632.3498,0,13770,0,0,0,74000,222000,657402.3498,0
dudeemcgee,99,0,0,0,0,0,0,0,0,0,60000,60000,32967,0,0,0,0,0,0,600000,1800000,2432967,0
dushan,1685.9800683,0,0,0,44.04236445,30.18934337430571,0,0,20592.56314948,271518.50602987985,349488.0757,300000,561431.3627439,0,0,0,20106.102687287603,0,543037.0120597597,3494880.7569999998,9000000,13619455.2345,0
dustin113,0,12195.4956,0,0,0,0,0,0,0,0,16657,16657,0,12195.4956,0,0,0,0,0,166570,499710,678475.4956,0
dustin1211,0.01796804,0,0,0,0,0,0,0,0,0,0,0,5.9833573200000005,0,0,0,0,0,0,0,0,5.9834,0
dwar,0,0,0,209.6641,0,0,0,0,0,0,54717.5456,54717.5456,0,0,0,419.3282,0,0,0,547175.456,1641526.368,2189121.1522,0
dwhoward,25,0,0,0,0,0,0,0,1626.84693531,21450.416162779326,50000.2047,42455.0084,8325,0,0,0,0,0,42900.83232555865,500002.047,1273650.2519999999,1824878.1313,0
dyden1211,0.79224428,0,0,548451.3258,0,0,0,0,0,0,1849041.6014999999,0,263.81734524,0,0,1096902.6516,0,0,0,18490416.015,0,19587582.4839,0
dylann,175,6573.264,0,32878.732,0,0,0,0,7864.0054368,103689.03531393112,2075187.3664,874313.9,58275,6573.264,0,65757.464,0,0,207378.07062786224,20751873.664,26229417,47319274.4626,0
eajtid,0,354650.3658,0,120369.8404,0,0,0,0,0,0,0,0,0,354650.3658,0,240739.6808,0,0,0,0,0,595390.0466,0
easyas,0,0,0,102.3804,0,0,0,0,0,0,0,0,0,0,0,204.7608,0,0,0,0,0,204.7608,0
eddie,7280.38885757,168062.361,0,168535.4125,0,0,0,0,0,0,1010226.1237,0,2424369.48957081,168062.361,0,337070.825,0,0,0,10102261.237,0,13031763.9126,0
edgar,217.122,0,0,125827.1546,0,0,0,0,0,0,34412.4052,32800.5504,72301.626,0,0,251654.3092,0,0,0,344124.052,984016.512,1652096.4992,0
edumenezes,0,12884.114,556211.4462,0,0,0,0,0,0,0,10000,0,0,12884.114,556211.4462,0,0,0,0,100000,0,669095.5602,0
eduwardosan,0,164077.7588,0,0,0,0,0,0,0,0,0,0,0,164077.7588,0,0,0,0,0,0,0,164077.7588,0
edwardwsaid,1.34000819,0,0,0,0,0,0,0,0,0,33605.2066,0,446.22272727,0,0,0,0,0,0,336052.066,0,336498.2887,0
eitr,0,0,0,51212.5271,0,0,0,0,0,0,34477.6906,34477.6906,0,0,0,102425.0542,0,0,0,344776.906,1034330.7180000001,1481532.6782,0
eldon,38.82319158,73.377,0,74200.1652,0,0,0,0,457.16754093,6027.877482643632,64368.5444,0,12928.12279614,73.377,0,148400.3304,0,0,12055.754965287264,643685.444,0,817143.0292,0
ellielaw,0,0,0,1093900.1836,0,0,0,0,0,0,0,0,0,0,0,2187800.3672,0,0,0,0,0,2187800.3672,0
elonrmusk,1.23353734,1.4989,0,628.0811,0,0,0,0,0,0,1526,0,410.76793422000003,1.4989,0,1256.1622,0,0,0,15260,0,16928.429,0
elsatorl,1,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,333,0
emaad,13.02757765,0.0056,3730089.6586,0,0,0,362.67059965,4781.909793507917,0,0,172833.1655,172833.1655,4338.18335745,0.0056,3730089.6586,0,0,9563.819587015834,0,1728331.655,5184994.965,10657318.2871,0
emalawy,27.66765061,1000000.0555,0,1502476.7715,0,0,0,0,0,0,869752,369752,9213.32765313,1000000.0555,0,3004953.543,0,0,0,8697520,11092560,23804246.9262,0
emel,10.32656249,14063.5513,0,5023.5656,0,0,0,0,0,0,8012,0,3438.7453091700004,14063.5513,0,10047.1312,0,0,0,80120,0,107669.4278,0
emilymalawy,10075,0,0,1154722.9767,0,0,0,0,0,0,0,0,3354975,0,0,2309445.9534,0,0,0,0,0,5664420.9534,0
